questionID,isFree,category,subCategory,conceptID,format,prompt,correctChoice,sourceIDs,lawBasis,subject,timing,numbers,exceptions,distractors,explanations,reviewer,reviewedAt,decision,notes
takken2026.v26.gyoho.0338,False,宅建業法,監督処分・罰則,official.gyoho.cf1f7c.119,multiple_choice,【監督処分・罰則】「無免許営業は禁止」に関する次の記述のうち、正しいものを選んでください。,無免許で宅建業を営むことは禁止されています。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0339,False,宅建業法,監督処分・罰則,official.gyoho.cf1f7c.119,case_study,【監督処分・罰則・事例】宅建業者または宅建士Aに宅建業法違反があった場合を考えます。 次の記述のうち、最も適切なものを選んでください。,無免許で宅建業を営むことは禁止されています。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0340,False,宅建業法,監督処分・罰則,official.gyoho.cf1f7c.120,wording_contrast,【監督処分・罰則】「業者処分は指示・業務停止・免許取消」について、正確な記述を選んでください。,宅建業者への主な監督処分には、指示、業務停止、免許取消があります。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0341,False,宅建業法,監督処分・罰則,official.gyoho.cf1f7c.120,multiple_choice,【監督処分・罰則】「業者処分は指示・業務停止・免許取消」に関する次の記述のうち、正しいものを選んでください。,宅建業者への主な監督処分には、指示、業務停止、免許取消があります。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0342,False,宅建業法,監督処分・罰則,official.gyoho.cf1f7c.120,case_study,【監督処分・罰則・事例】宅建業者または宅建士Aに宅建業法違反があった場合を考えます。 次の記述のうち、最も適切なものを選んでください。,宅建業者への主な監督処分には、指示、業務停止、免許取消があります。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0343,False,宅建業法,取引時確認・住宅瑕疵担保,official.gyoho.cf1f7c.121,true_false,"【取引時確認・住宅瑕疵担保】次の記述は正しいですか。
犯罪収益移転防止法上の確認記録は、特定取引が終了した日その他所定の日から3年間保存します。",誤り,egov.aml,,,,,,,,,,,
takken2026.v26.gyoho.0344,True,宅建業法,取引時確認・住宅瑕疵担保,official.gyoho.cf1f7c.121,number_choice,【取引時確認・住宅瑕疵担保・数値】犯罪収益移転防止法上の確認記録は、所定の日から何年間保存しますか。,7年,egov.aml,,,,,,,,,,,
takken2026.v26.gyoho.0345,False,宅建業法,取引時確認・住宅瑕疵担保,official.gyoho.cf1f7c.121,multiple_choice,【取引時確認・住宅瑕疵担保】「確認記録は7年間保存」に関する次の記述のうち、正しいものを選んでください。,犯罪収益移転防止法上の確認記録は、特定取引が終了した日その他所定の日から7年間保存します。,egov.aml,,,,,,,,,,,
takken2026.v26.gyoho.0346,False,宅建業法,重要事項説明（35条）,official.gyoho.2192a0.122,wording_contrast,【重要事項説明（35条）】「説明者は宅建士」について、正確な記述を選んでください。,重要事項説明は宅建士が行います。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0347,False,宅建業法,重要事項説明（35条）,official.gyoho.2192a0.122,multiple_choice,【重要事項説明（35条）】「説明者は宅建士」に関する次の記述のうち、正しいものを選んでください。,重要事項説明は宅建士が行います。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0348,False,宅建業法,重要事項説明（35条）,official.gyoho.2192a0.122,case_study,【重要事項説明（35条）・事例】宅建業者Aが買主または借主Bと契約を結ぶ前に重要事項を説明します。 次の記述のうち、最も適切なものを選んでください。,重要事項説明は宅建士が行います。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0349,False,宅建業法,重要事項説明（35条）,official.gyoho.2192a0.123,true_false,"【重要事項説明（35条）】次の記述は正しいですか。
宅建士は、重要事項説明をするときに宅建士証を提示する必要はありません。",誤り,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0350,False,宅建業法,重要事項説明（35条）,official.gyoho.2192a0.123,wording_contrast,【重要事項説明（35条）】「35条説明時は士証提示」について、正確な記述を選んでください。,宅建士は、重要事項説明をするときに宅建士証を提示します。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0351,False,宅建業法,重要事項説明（35条）,official.gyoho.2192a0.123,multiple_choice,【重要事項説明（35条）】「35条説明時は士証提示」に関する次の記述のうち、正しいものを選んでください。,宅建士は、重要事項説明をするときに宅建士証を提示します。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0352,False,宅建業法,重要事項説明（35条）,official.gyoho.2192a0.124,true_false,"【重要事項説明（35条）】次の記述は正しいですか。
重要事項説明書には、宅建士の記名が必要です。",正しい,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0353,False,宅建業法,重要事項説明（35条）,official.gyoho.2192a0.124,wording_contrast,【重要事項説明（35条）】「35条書面には宅建士記名」について、正確な記述を選んでください。,重要事項説明書には、宅建士の記名が必要です。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0354,True,宅建業法,重要事項説明（35条）,official.gyoho.2192a0.124,multiple_choice,【重要事項説明（35条）】「35条書面には宅建士記名」に関する次の記述のうち、正しいものを選んでください。,重要事項説明書には、宅建士の記名が必要です。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0355,False,宅建業法,重要事項説明（35条）,official.gyoho.2192a0.125,true_false,"【重要事項説明（35条）】次の記述は正しいですか。
宅建業者が相手方である場合、35条書面の交付は必要ですが、宅建士による説明は不要です。",正しい,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0356,False,宅建業法,重要事項説明（35条）,official.gyoho.2192a0.125,wording_contrast,【重要事項説明（35条）】「業者間の35条説明」について、正確な記述を選んでください。,宅建業者が相手方である場合、35条書面の交付は必要ですが、宅建士による説明は不要です。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0357,False,宅建業法,重要事項説明（35条）,official.gyoho.2192a0.125,multiple_choice,【重要事項説明（35条）】「業者間の35条説明」に関する次の記述のうち、正しいものを選んでください。,宅建業者が相手方である場合、35条書面の交付は必要ですが、宅建士による説明は不要です。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0358,False,宅建業法,重要事項説明（35条）,official.gyoho.2192a0.126,wording_contrast,【重要事項説明（35条）】「誰に説明するかも重要」について、正確な記述を選んでください。,重要事項説明は、買主・借主などが契約するか判断できるよう、契約成立前に行います。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0359,False,宅建業法,重要事項説明（35条）,official.gyoho.2192a0.126,multiple_choice,【重要事項説明（35条）】「誰に説明するかも重要」に関する次の記述のうち、正しいものを選んでください。,重要事項説明は、買主・借主などが契約するか判断できるよう、契約成立前に行います。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0360,False,宅建業法,重要事項説明（35条）,official.gyoho.2192a0.126,case_study,【重要事項説明（35条）・事例】宅建業者Aが買主または借主Bと契約を結ぶ前に重要事項を説明します。 次の記述のうち、最も適切なものを選んでください。,重要事項説明は、買主・借主などが契約するか判断できるよう、契約成立前に行います。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0361,False,宅建業法,重要事項説明（35条）,official.gyoho.2192a0.127,true_false,"【重要事項説明（35条）】次の記述は正しいですか。
宅建業者が媒介などを行う貸借でも、重要事項説明が不要です。",誤り,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0362,False,宅建業法,重要事項説明（35条）,official.gyoho.2192a0.127,multiple_choice,【重要事項説明（35条）】「貸借でも35条」に関する次の記述のうち、正しいものを選んでください。,宅建業者が媒介などを行う貸借でも、重要事項説明が必要です。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0363,False,宅建業法,重要事項説明（35条）,official.gyoho.2192a0.127,case_study,【重要事項説明（35条）・事例】宅建業者Aが買主または借主Bと契約を結ぶ前に重要事項を説明します。 次の記述のうち、最も適切なものを選んでください。,宅建業者が媒介などを行う貸借でも、重要事項説明が必要です。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0364,False,宅建業法,重要事項説明（35条）,official.gyoho.2192a0.128,true_false,"【重要事項説明（35条）】次の記述は正しいですか。
都市計画法・建築基準法などの法令上の制限は、35条の重要事項説明事項です。",正しい,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0365,False,宅建業法,重要事項説明（35条）,official.gyoho.2192a0.128,multiple_choice,【重要事項説明（35条）】「法令上の制限は35条事項」に関する次の記述のうち、正しいものを選んでください。,都市計画法・建築基準法などの法令上の制限は、35条の重要事項説明事項です。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0366,False,宅建業法,重要事項説明（35条）,official.gyoho.2192a0.128,case_study,【重要事項説明（35条）・事例】宅建業者Aが買主または借主Bと契約を結ぶ前に重要事項を説明します。 次の記述のうち、最も適切なものを選んでください。,都市計画法・建築基準法などの法令上の制限は、35条の重要事項説明事項です。,egov.takken,,,,,,,,,,,
takken2026.v26.gyoho.0367,False,宅建業法,重要事項説明（35条）,official.gyoho.2192a0.129,wording_contrast,【重要事項説明（35条）】「既存建物の建物状況調査」について、正確な記述を選んでください。,既存建物では、建物状況調査を実施したかどうかや、その結果の概要等が重要事項説明の対象となります。,egov.takken,,,,,,,,,,,
